896424646	GYR	-1.5986344	-3.7707183	-3.9800162
896424654	ACC	-5.1071315	-31.894058	7.10629
896424656	GYR	-1.3836098	-3.4994943	-3.577456
896424664	ACC	-9.273043	-29.954756	13.319243
896424666	GYR	-1.7947221	-1.4262177	-2.5279894
896424674	ACC	-5.267543	-28.034605	15.2013855
896424676	GYR	-2.0146337	0.95737857	-1.0997865
896424684	ACC	3.7493198	-24.438215	9.028834
896424686	GYR	-1.7299703	2.0098994	0.01198823
896424694	ACC	9.794978	-26.289232	3.6248214
896424696	GYR	-1.949271	1.7148515	0.29115364
896424704	ACC	6.7711015	-18.294693	1.7860745
896424706	GYR	-2.4019222	0.93722	-0.26045766
896424714	ACC	4.3502645	-11.154885	-3.3901896
896424716	GYR	-2.4697282	0.3715588	-0.42294782
896424724	ACC	3.2130187	-12.313679	-4.175488
896424726	GYR	-2.6768115	-0.37064248	-0.4534911
896424734	ACC	0.60333884	-13.841179	-1.70946
896424736	GYR	-2.7409523	-0.9943359	-0.4369977
896424744	ACC	-3.3255463	-12.385505	0.60573304
896424746	GYR	-2.2174408	-0.7304421	-0.3478114
896424754	ACC	-4.6136265	-10.927436	0.031124622
896424756	GYR	-1.8796324	-0.5025894	-0.25251642
896424764	ACC	-2.111686	-8.897153	-1.0510546
896424766	GYR	-1.4434745	0.36911532	0.15431984
896424774	ACC	-2.2361844	-8.32015	-2.0638018
896424776	GYR	-1.0751228	1.3122913	0.62651867
896424784	ACC	-0.5363012	-7.319374	-2.9592333
896424786	GYR	-0.74036866	1.811979	1.1243738
896424794	ACC	0.9600749	-7.738359	-2.5258827
896424796	GYR	-0.49296826	1.8272507	1.436526
896424804	ACC	2.5474305	-8.6457615	-2.2050598
896424806	GYR	-0.3622431	1.6849191	1.6112335
896424814	ACC	2.2002714	-8.866028	-1.9009962
896424816	GYR	-0.070249505	0.9103419	1.4291956
896424824	ACC	0.6679823	-9.905111	-1.5394717
896424826	GYR	0.11789699	-0.4445572	0.7938957
896424834	ACC	0.9504981	-11.181221	-1.8291701
896424836	GYR	0.4972443	-2.023033	0.2673299
896424844	ACC	-2.0087352	-10.436625	1.9608512
896424846	GYR	0.5002986	-2.575866	0.14393513
896424854	ACC	-1.8962077	-9.29459	2.9041667
896424856	GYR	0.44898596	-2.037083	0.36201403
896424864	ACC	-0.37828386	-8.542811	0.82599956
896424866	GYR	0.2284636	-0.5685628	1.0254136
896424874	ACC	-3.028665	-8.51408	1.2018893
896424876	GYR	0.2602286	0.0795652	1.5501469
896424884	ACC	-6.4981627	-7.8844056	2.585738
896424886	GYR	0.63529986	-0.00290161	1.8739055
896424894	ACC	-4.4699745	-6.182128	-1.0151415
896424896	GYR	1.0445796	0.51083606	2.6344328
896424904	ACC	-1.7884687	-4.5322237	-4.074931
896424906	GYR	0.99082345	0.91645056	3.2440763
896424914	ACC	1.0726024	-1.9800048	-3.0023289
896424916	GYR	0.6646214	0.8614727	3.5366807
896424924	ACC	9.69921	3.679888	-4.2521024
896424926	GYR	0.20708331	1.2689198	3.4523814
896424934	ACC	13.774141	5.5692124	-2.4971523
896424936	GYR	-0.2761111	1.3831517	2.4530058
896424944	ACC	9.371204	5.7607484	2.315193
896424946	GYR	-0.058643065	0.83031857	0.92217743
896424954	ACC	2.920926	0.770933	-0.23223756
896424956	GYR	0.23884831	0.5328272	0.30153835
896424964	ACC	-5.23163	-4.197036	0.7326257
896424966	GYR	0.5161811	-0.010842858	-0.2018146
896424974	ACC	-5.0448823	-5.758354	5.2986674
896424976	GYR	0.2706133	0.10949759	0.15004377
896424986	GYR	0.3463606	0.7948884	0.6454555
896424984	ACC	-1.1204864	-5.9977746	6.5460467
896424994	ACC	5.2052937	-5.2292356	3.3255463
896424996	GYR	0.5137377	1.3098478	1.0052551
896425004	ACC	10.597036	-4.642357	0.34476504
896425006	GYR	0.31581733	1.7753271	0.8617018
896425014	ACC	10.632949	-4.4364557	-1.1587936
896425016	GYR	0.0	1.8748982	0.28993192
896425024	ACC	10.419865	-7.819762	-1.4341269
896425026	GYR	-0.6053675	1.7319556	-0.20853412
896425034	ACC	8.53084	-8.164527	2.9640217
896425036	GYR	-1.1148291	1.7863227	-1.0759628
896425044	ACC	4.3047748	-11.320085	3.763685
896425046	GYR	-0.83077675	1.5670221	-1.8096119
896425054	ACC	-2.4061728	-13.838785	2.9281087
896425056	GYR	-0.59315014	1.1400273	-2.0716732
896425064	ACC	-7.0895305	-13.975255	-0.06943185
896425066	GYR	-0.10262536	0.34895676	-2.1071033
896425074	ACC	-5.370494	-13.680768	1.8531121
896425076	GYR	-0.10445796	-0.011453724	-1.5695419
896425084	ACC	-4.201824	-14.580988	3.289633
896425086	GYR	-0.33292156	0.28725937	-1.1278863
896425094	ACC	4.2521024	-13.474867	4.6016555
896425096	GYR	-0.40011674	0.45463645	-0.8847619
896425104	ACC	7.937078	-13.716681	4.8338933
896425106	GYR	-0.26206118	0.21639901	-1.4119387
896425114	ACC	11.964126	-15.029002	3.5362358
896425116	GYR	-0.030543262	-0.10430524	-2.2433262
896425124	ACC	7.4558434	-20.281881	-3.2824504
896425126	GYR	0.35735616	-0.744492	-3.1639001
896425134	ACC	3.6703112	-19.71685	-0.47884035
896425136	GYR	-0.12156218	-0.9106474	-3.4271832
896425144	ACC	5.2747254	-18.000206	3.9576154
896425146	GYR	-0.57848936	0.116217114	-3.0234013
896425154	ACC	10.31452	-14.935629	1.2737153
896425156	GYR	-0.72204274	1.4375186	-2.7222445
896425164	ACC	16.408062	-12.086229	-3.1555579
896425166	GYR	-0.7867944	1.902998	-2.7515662
896425174	ACC	18.84536	-11.497256	-3.3566709
896425176	GYR	-1.0005972	2.2609649	-3.2518647
896425184	ACC	14.135666	-14.990695	-2.2481554
896425186	GYR	-1.1582005	2.360536	-4.2848377
896425194	ACC	10.661679	-15.2492695	-2.942474
896425196	GYR	-1.2479976	2.6091583	-4.879821
896425204	ACC	1.3551182	-16.202162	-3.9336734
896425206	GYR	-1.2883148	1.9811887	-4.8260646
896425214	ACC	-7.654562	-17.562069	-6.1893106
896425216	GYR	-1.2962561	0.81077087	-3.7509418
896425224	ACC	9.347262	-6.383241	13.879486
896425226	GYR	-1.2345587	0.15592335	-2.180407
896425234	ACC	5.8900356	-2.942474	2.8060043
896425236	GYR	0.3726278	1.1650727	-2.3477843
896425244	ACC	-11.90427	-10.132561	-16.637907
896425246	GYR	0.8258898	-0.008399397	-1.9110155
896425254	ACC	-13.970467	-17.10717	-24.637234
896425256	GYR	0.02565634	-0.0053450707	-0.6923394
896425264	ACC	-13.570635	-20.291458	-16.78874
896425266	GYR	-0.7849618	0.50533825	-0.006948592
896425274	ACC	-13.838785	-17.947535	-9.287408
896425276	GYR	-1.3817772	0.23044892	1.1207087
896425284	ACC	-3.2968156	-14.643237	-3.2513258
896425286	GYR	-0.2144137	-2.307696	1.8146516
896425294	ACC	1.6496049	-17.724874	-2.3175871
896425296	GYR	0.7959574	-4.2783475	1.6979764
896425304	ACC	-0.7278373	-20.70805	7.984962
896425306	GYR	1.5424347	-6.622848	1.8299232
896425314	ACC	3.0573955	-16.724098	16.376938
896425316	GYR	3.1154127	-7.019911	2.0058525
896425324	ACC	24.749762	-3.5098996	11.109395
896425326	GYR	6.4574566	-9.986272	1.6429985
896425334	ACC	9.244312	-11.786954	-40.084923
896425336	GYR	6.568023	-8.210487	-0.4986951
896425344	ACC	11.039964	-10.513239	-7.999327
896425346	GYR	-0.25900686	-0.4176791	-0.5732207
896425354	ACC	4.4939165	-11.324873	7.120655
896425356	GYR	-0.95356065	0.5890268	-0.24640776
896425364	ACC	5.834969	-7.874829	0.7158663
896425366	GYR	-0.7122689	0.6049093	-0.15294538
896425374	ACC	5.722441	-6.347328	0.18674773
896425376	GYR	-0.548557	0.33185256	-0.093080595
896425384	ACC	3.2872388	-5.720047	0.29688102
896425386	GYR	-0.6658431	0.1742493	0.1952478
896425394	ACC	2.018312	-5.7607484	-1.1923125
896425396	GYR	-0.84116143	-0.51175237	0.55260396
896425404	ACC	4.63278	-1.0319009	1.13964
896425406	GYR	-0.9663888	-1.8617646	0.8445976
896425414	ACC	3.6894648	-0.22505496	1.6591818
896425416	GYR	-0.8918633	-1.8269452	0.83238024
896425424	ACC	1.3000516	0.0047884034	1.6400281
